artist_folder,midi_file,tonic,mode
Biagio_Antonacci,"Se_io,_se_lei.mid",D,major
Biagio_Antonacci,Le_cose_che_hai_amato_di_piu.mid,C,major
Biagio_Antonacci,Cosi_presto_no.mid,G,major
Romina_Power_Al_Bano,Sempre_sempre.mid,F#,major
Romina_Power_Al_Bano,Sha-e-o.mid,A,minor
Romina_Power_Al_Bano,"Domani,_domani.mid",E-,major
Debbie_Gibson,"One_Hand,_One_Heart.mid",E-,major
Debbie_Gibson,Foolish_Beat.mid,B,minor
Debbie_Gibson,Lost_in_Your_Eyes.mid,A,minor
Steppenwolf,Magic_Carpet_Ride.mid,G,major
Steppenwolf,Rock_Me.mid,F,major
Steppenwolf,Born_To_Be_Wild.mid,E,minor
BBMak,Back_Here.mid,A-,major
Salvatore_Adamo,Les_Filles_du_bord_de_mer.mid,F#,minor
Salvatore_Adamo,A_Votre_Bon_Coeur.mid,G,major
Salvatore_Adamo,Une_larme_aux_nuages.mid,A,major
Salvatore_Adamo,Une_meche_de_cheveux.mid,G,major
Salvatore_Adamo,Vous_permettez_Monsieur_.mid,C,major
Salvatore_Adamo,Cest_ma_vie.mid,G,minor
Bill_Medley,Brown_Eyed_Woman.mid,E,major
Bread,Aubrey.mid,G,major
Bread,Guitar_Man.mid,E,minor
Bread,Sweet_Surrender.mid,A,major
Bread,Make_It_With_You.mid,E-,major
Bread,Diary.mid,G,major
Bread,If.mid,A,major
Bread,Baby_Im_A_Want_You.mid,A-,major
Bread,Lost_Without_Your_Love.mid,B-,major
Bread,It_Dont_Matter_to_Me.mid,D,major
Neil_Sedaka,Laughter_in_the_Rain.mid,F,minor
Christie,Yellow_River.mid,D,major
Sarah_McLachlan,Building_A_Mystery.mid,D,major
Sarah_McLachlan,Adia.mid,E-,major
Roy_Black,Capri_Fischer.mid,B-,major
Roy_Black,Mona.mid,G,major
Roy_Black,Ganz_in_weiss.mid,A-,major
Roy_Black,Wie_ein_Stern_am_Horizont.mid,E,major
Roy_Black,Du_bist_nicht_allein.mid,F,major
Roy_Black,Frag_Maria.mid,A,major
Roy_Black,Das_Madchen_Carina.mid,F,major
Roy_Black,Ich_traume_mich_zu_Dir.mid,C,major
The_Brothers_Four,Frogg_No._2.mid,D,minor
Brandy,The_Boy_Is_Mine.mid,F#,minor
Brandy,I_Wanna_Be_Down.mid,E,minor
Brandy,Best_Friend.mid,F#,minor
Brandy,Sittin_Up_in_My_Room.mid,F#,major
Brandy,Almost_Doesnt_Count.mid,G,minor
Brandy,Have_You_Ever.mid,D,major
LightHouse,One_Fine_Morning.mid,E,minor
Burton_Lane,Too_Late_Now.mid,C,major
Toni_Basil,Mickey.mid,E,major
Radiohead,Fake_Plastic_Trees.mid,D,major
Radiohead,Ripcord.mid,G,major
Radiohead,No_Surprises.mid,F,major
Radiohead,Karma_Police.mid,D,major
Radiohead,Subterranean_Homesick_Alien.mid,G,major
Radiohead,High_and_Dry.mid,E,major
Radiohead,Just.mid,F,major
Radiohead,Paranoid_Android.mid,F,major
Radiohead,Climbing_Up_the_Walls.mid,B,minor
Radiohead,Airbag.mid,A,major
Radiohead,Bullet_Proof..I_Wish_I_Was.mid,E,minor
Radiohead,Lucky.mid,E,minor
Radiohead,Planet_Telex.mid,E,major
Radiohead,Street_Spirit.mid,A,minor
Domino_Fats,Darktown_Strutters_Ball.mid,C,major
Domino_Fats,Blueberry_Hill.mid,C,major
Domino_Fats,When_the_Saints_Go_Marchin_In.mid,E,major
Domino_Fats,Whole_Lotta_Loving.mid,B-,major
Domino_Fats,Im_Gonna_Be_a_Wheel_Someday.mid,B-,major
Domino_Fats,Im_Walking.mid,D,major
MFSB,TSOP_The_Sound_of_Philadelphia_.mid,C,minor
Joe_Walsh,County_Fair.mid,A,minor
Joe_Walsh,Funk_49.mid,D,major
Joe_Walsh,Lifes_Been_Good.mid,A,major
Joe_Walsh,Rocky_Mountain_Way.mid,A,major
John_Lennon,Watching_the_Wheels.mid,C,major
John_Lennon,Mind_Games.mid,C,major
John_Lennon,Woman.mid,D,major
Ray_Davies,Quiet_Life.mid,G,major
Texas,Say_What_You_Want.mid,E,major
Dionne_Warwick,Do_You_Know_the_Way_to_San_Jose.mid,F,major
Dionne_Warwick,I_Say_a_Little_Prayer.mid,G,major
Dionne_Warwick,Walk_On_By.mid,D,minor
Bloodhound_Gang,Fire_Water_Burn.mid,E,minor
Bloodhound_Gang,The_Bad_Touch.mid,A-,major
Bloodhound_Gang,The_Bad_Touch_Eiffel_65_extended_mix_.mid,A-,major
Lewis_Meade_lux_,Honky_Tonk_Train_Blues.mid,G,major
The_Five_Stairsteps,O_o_h_Child.mid,B-,major
Lavinia_Jones,Sing_It_to_You.mid,D,major
Stone_Temple_Pilots,Daisy.mid,E,minor
Stone_Temple_Pilots,Meatplow.mid,E,minor
Stone_Temple_Pilots,Lady_Picture_Show.mid,E,major
Stone_Temple_Pilots,Crackerman.mid,F#,minor
Stone_Temple_Pilots,Kitchenware_Candybars_My_Second_Album.mid,C,major
Stone_Temple_Pilots,Pretty_Penny.mid,A,major
Stone_Temple_Pilots,No_Memory.mid,E,minor
Stone_Temple_Pilots,Big_Bang_Baby.mid,A,minor
Stone_Temple_Pilots,Piece_of_Pie.mid,E,minor
Stone_Temple_Pilots,Dead_Bloated.mid,B,minor
Stone_Temple_Pilots,Unglued.mid,D,minor
Stone_Temple_Pilots,Sex_Type_Thing.mid,A,minor
Stone_Temple_Pilots,Interstate_Love_Song.mid,A,major
Stone_Temple_Pilots,Trippin_On_A_Hole_In_A_Paper_Heart.mid,C,major
Stone_Temple_Pilots,Plush.mid,G,minor
Stone_Temple_Pilots,Wicked_Garden.mid,D,major
Chyp-notic,I_Cant_Get_Enough.mid,C,major
Barlow_Gary,Love_Wont_Wait.mid,A,major
Barlow_Gary,Open_Road.mid,C,major
Crusaders,Streetlife.mid,F,minor
Three_Dog_Night,Mama_Told_Me_Not_To_Come_.mid,C,major
Three_Dog_Night,Try_a_Little_Tenderness.mid,A,minor
Three_Dog_Night,Let_Me_Serenade_You.mid,C#,major
Three_Dog_Night,Easy_to_Be_Hard.mid,E,minor
Three_Dog_Night,Never_Been_to_Spain.mid,C,major
Three_Dog_Night,Joy_to_the_World.mid,C#,minor
Three_Dog_Night,Black_and_White.mid,G,major
Three_Dog_Night,Elis_Coming.mid,D,minor
Three_Dog_Night,An_Old_Fashioned_Love_Song.mid,B-,major
Three_Dog_Night,Shambala.mid,A,major
Party_Animals,Hava_Naquila.mid,G,minor
Alain_Barriere,Ma_vie.mid,C,major
Alain_Barriere,Emporte-moi.mid,A,minor
Alain_Barriere,Tu_ten_vas.mid,G,major
Alain_Barriere,Elle_etait_si_jolie.mid,C,minor
Alain_Barriere,Rien_quun_homme.mid,C,major
Emmanuel_Chabrier,Bourree_fantasque.mid,C,major
Emmanuel_Chabrier,Suite_pastorale_IV._Scherzo-valse.mid,D,major
Marx_Richard,Now_and_Forever.mid,G,major
Marx_Richard,Too_Late_to_Say_Goodbye.mid,C,major
Marx_Richard,Hazard.mid,G,minor
Erroll_Garner,The_Way_Back_Blues.mid,B-,major
Erroll_Garner,Thats_My_Kick.mid,A-,major
Tornados,Telstar.mid,A,major
Playmates,Beep_Beep.mid,F,minor
T._Rex,Get_It_On_Bang_a_Gong_.mid,A,major
T._Rex,Hot_Love.mid,G,major
T._Rex,Jeepster.mid,D,major
Allen_Toussaint,Whirlaway.mid,G,minor
Bart_Herman,Ik_Ga_Dood_Aan_Jou.mid,G,minor
Delfonics_the,La_La_Means_I_Love_You_.mid,E,minor
Kadoc,The_Night_Train.mid,C#,major
Puff_Daddy,Been_Around_the_World.mid,C#,minor
Puff_Daddy,Ill_Be_Missing_You.mid,G,major
Puff_Daddy,Its_All_About_the_Benjamins_remix_.mid,G,minor
Magic_Affair,Give_Me_All_Your_Love.mid,G,minor
Magic_Affair,In_the_Middle_of_the_Night.mid,A-,major
Magic_Affair,Omen_III.mid,B,minor
Tag_Team,Whoomp_There_It_Is_.mid,B,major
Alain_Bashung,Osez_Josephine.mid,G,major
Collins_Phil,Dance_Into_the_Night.mid,G,major
Collins_Phil,Take_Me_Home.mid,A-,major
Collins_Phil,Every_Day.mid,E-,major
Collins_Phil,I_Wish_It_Would_Rain_Now.mid,C#,major
Collins_Phil,I_Dont_Care_Anymore.mid,E,minor
Collins_Phil,Do_You_Remember.mid,F,major
Collins_Phil,Youll_Be_in_My_Heart.mid,C#,minor
Collins_Phil,Saturday_Night_and_Sunday_Morning.mid,A-,major
Collins_Phil,Hang_In_Long_Enough.mid,D,minor
Collins_Phil,Both_Sides_Of_The_Story.mid,A-,major
Collins_Phil,True_Colours.mid,F#,major
Collins_Phil,The_West_Side.mid,G,minor
Collins_Phil,Two_Hearts.mid,G,major
Collins_Phil,Something_Happened_on_the_Way_to_Heaven.mid,E-,major
Bush,Army_Dreams.mid,B,minor
Bush,Glycerine.mid,F,major
Bush,Machinehead.mid,F#,minor
Bush,Comedown.mid,D,major
Bush,Greedy_Fly.mid,A-,major
Bush,X-Girlfriend.mid,E,major
Bush,Little_Things.mid,F,major
Bush,Swallowed.mid,F,minor
Bush,Cold_Contagious.mid,A,minor
Buffalo_Springfield,For_What_Its_Worth.mid,A,major
Buffalo_Springfield,Sit_Down_I_Think_I_Love_You.mid,B,major
The_Police,Wrapped_Around_Your_Finger.mid,A,minor
The_Police,De_Do_Do_Do_De_Da_Da_Da.mid,A,major
The_Police,Message_in_a_Bottle.mid,F#,minor
The_Police,Walking_in_Your_Footsteps.mid,A,major
The_Police,Walking_on_The_Moon.mid,C,major
The_Police,Next_to_You.mid,A,major
The_Police,Spirits_in_the_Material_World.mid,A,minor
The_Police,Dont_Stand_So_Close.mid,D,minor
The_Police,Invisible_Sun.mid,C,minor
The_Police,So_Lonely.mid,G,major
The_Police,Cant_Stand_Losing_You.mid,G,minor
The_Police,Bring_on_the_Night.mid,A,minor
The_Police,King_of_Pain.mid,D,major
Jefferson_Starship,With_Your_Love.mid,D,major
Gary_Puckett,Lady_Willpower.mid,G,minor
Gary_Puckett,"Woman,_Woman.mid",A,major
Brian_McKnight,Back_at_One.mid,B,major
Brian_McKnight,Anytime.mid,C#,major
Brian_McKnight,On_the_Down_Low.mid,error,error
Paul_Mauriat,Love_Is_Blue.mid,A,minor
Paul_Mauriat,El_Bimbo.mid,A,minor
Peter_de_Koning,Het_Is_Altijd_Lente_in_de_Ogen_Van_de_Tandartsassistente.mid,B,major
Humperdinck_Engelbert,I_Wanna_Rock_You.mid,B,major
Humperdinck_Engelbert,Aba_Heidschi_Bumbeidschi.mid,E,major
Humperdinck_Engelbert,The_Last_Waltz.mid,D,major
Humperdinck_Engelbert,Portofino.mid,C#,major
Humperdinck_Engelbert,To_All_The_Girls_Ive_Loved_Before.mid,F#,major
Humperdinck_Engelbert,On_the_Wings_of_a_Silverbird.mid,C,major
Humperdinck_Engelbert,Alone_In_The_Night.mid,B-,major
Humperdinck_Engelbert,There_Goes_My_Everything.mid,B-,major
Humperdinck_Engelbert,After_The_Lovin.mid,F,major
Humperdinck_Engelbert,Please_Release_Me_Let_Me_Go_.mid,F,major
Humperdinck_Engelbert,Radio_Dancing.mid,A,major
Humperdinck_Engelbert,Red_Roses_for_My_Lady.mid,B-,major
Humperdinck_Engelbert,The_Spanish_Night_Is_Over.mid,E,major
Rory_Block,Lovin_Whiskey.mid,D,major
Ramazzotti,Fuoco_nel_fuoco.mid,A,major
Ramazzotti,Quanto_amore_sei.mid,C#,major
Ramazzotti,E_ancor_mi_chiedo.mid,C,minor
Ramazzotti,Favola.mid,G,major
Ramazzotti,Dove_ce_musica.mid,F,major
Ramazzotti,Ancora_un_minuto_di_sole.mid,G,major
Ramazzotti,Il_mio_amore_per_te.mid,D,major
Ramazzotti,Dolce_Barbara.mid,F,major
Ramazzotti,Occhi_di_speranza.mid,B-,major
Ramazzotti,Lei_pero.mid,B-,major
Ramazzotti,Quasi_amore.mid,C,major
Ramazzotti,LAurora.mid,C#,minor
Ramazzotti,Una_storia_importante.mid,B-,minor
Ramazzotti,Ce_una_strada_in_cielo.mid,A,major
Ramazzotti,Terra_promessa.mid,B,major
Ramazzotti,Buona_vita.mid,G,minor
Ramazzotti,Amarti_e_limmenso_per_me.mid,F,major
Ramazzotti,Lo_spirito_degli_alberi.mid,B,major
Ramazzotti,Nuovi_eroi.mid,A,major
Ramazzotti,Amica_donna_mia.mid,G,minor
Ramazzotti,Musica_e.mid,F,major
Ramazzotti,Stella_gemella.mid,G,major
Ramazzotti,Unaltra_te.mid,E-,minor
Ramazzotti,La_luce_buona_delle_stelle.mid,B,major
Ramazzotti,Andare..._in_ogni_senso_feat._Piero_Cassano_.mid,E,major
Ramazzotti,Ti_sposero_perche.mid,A,major
Ramazzotti,Memorie.mid,G#,minor
Vertical_Horizon,We_Are.mid,F,minor
Vertical_Horizon,Everything_You_Want.mid,G#,minor
Graziani,Lugano_addio.mid,C,major
Chopin_Frederic,"Nocturne_In_C_Minor,_Op._48_Nr._1.mid",C,minor
Chopin_Frederic,Mazurka_Nr._51_f-moll_op._68_Nr._4.mid,F,major
Chopin_Frederic,"Nocturne_In_G_Minor,_Op._15_Nr._3.mid",D,minor
Chopin_Frederic,Piano_Sonata_No._3_B-flat_Minor_Op._58_1st_Movement.mid,F#,minor
Chopin_Frederic,"Nocturne_in_F-sharp_major,_Op._15_No._2.mid",F#,major
Chopin_Frederic,"Waltz_In_A_Minor,_Op._34_Nr._2.mid",A,minor
Chopin_Frederic,Larghetto.mid,G,major
Chopin_Frederic,Berceuse.mid,C#,major
Chopin_Frederic,Etude_c_moll_opus_10_Nr.12.mid,C,major
Chopin_Frederic,Barcarolle_Opus_60.mid,F#,major
Chopin_Frederic,Waltz_in_E_Minor_Opus_posthumous.mid,E,major
Chopin_Frederic,"Prelude_in_E_minor,_op._28_nr._4_Suffocation_arr._Franz_Liszt_organ_Gerrie_Meijers_.mid",E,minor
Chopin_Frederic,Ballade_Nr.1_op.23_g-moll.mid,G,minor
Chopin_Frederic,"Etude_No._24_in_C_minor_Ocean,_Op._25_No._12.mid",A-,major
Chopin_Frederic,"Heroic_Polonaise_No._6_in_A_flat,_Opus_53.mid",A-,major
Chopin_Frederic,Fantaisie_impromptu.mid,C#,major
Chopin_Frederic,"Nocturne_No._1_in_E_minor,_Op._72_Andante.mid",E,minor
Chopin_Frederic,Polonaise_A-dur_opus_40_Nr.mid,A,major
Chopin_Frederic,"Nocturne_In_G_Minor,_Op._37_Nr._1.mid",G,minor
Chopin_Frederic,"Nocturne_No._18_in_E_major,_Op._62_No._2.mid",E,major
Chopin_Frederic,Etude_c_moll_opus_10_Nr.mid,C,major
Chopin_Frederic,"Nocturne_in_F_minor,_Op._55_No._1.mid",F,minor
Chopin_Frederic,"Waltz_In_D_Flat_Major,_Op._70_Nr._3.mid",A-,major
Chopin_Frederic,"Mazurka_D-Dur,_Op._33_Nr._2.mid",D,major
Chopin_Frederic,"Etude_in_E_major,_Op._10_No._3_Lento,_ma_non_troppo.mid",E,major
Janis_Joplin,A_Woman_Left_Lonely.mid,B-,major
Janis_Joplin,Me_Bobby_McGee.mid,C,major
Janis_Joplin,Move_Over.mid,D,minor
Janis_Joplin,Piece_of_My_Heart.mid,E,major
Green_Day,Take_Back.mid,E,minor
Green_Day,Do_Da_Da.mid,A,major
Green_Day,Burn_Out.mid,F#,minor
Green_Day,Warning.mid,A-,major
Green_Day,Jaded.mid,C#,major
Green_Day,Stuck_With_Me.mid,A-,major
Green_Day,My_Generation.mid,F,major
Green_Day,Long_View.mid,A-,major
Green_Day,Brat.mid,C,major
Green_Day,In_the_End.mid,C#,major
Green_Day,Sassafras_Roots.mid,A-,major
Green_Day,Walking_Contradiction.mid,D,major
Green_Day,Redundant.mid,D,major
Green_Day,Knowledge.mid,F,major
Green_Day,Emenius_Sleepus.mid,E-,major
Green_Day,Tight_Wad_Hill.mid,C#,minor
Green_Day,The_Grouch.mid,A,major
Green_Day,Christie_Road.mid,B,major
Green_Day,Minority.mid,C,major
Green_Day,Prosthetic_Head.mid,E,minor
Green_Day,Platypus_I_Hate_You_.mid,E,minor
Green_Day,No_One_Knows.mid,C#,major
Green_Day,Dominated_Love_Slave.mid,E-,major
Green_Day,Pulling_Teeth.mid,E-,major
Green_Day,One_for_the_Razorbacks.mid,B,major
Green_Day,Having_a_Blast.mid,C#,major
Green_Day,All_the_Time.mid,D,major
Green_Day,Brain_Stew.mid,E,minor
Green_Day,Reject.mid,B,major
Green_Day,Good_Riddance_Time_of_Your_Life_.mid,G,major
Green_Day,Suffocate.mid,D,minor
Green_Day,Espionage.mid,E,minor
Green_Day,One_of_My_Lies.mid,C#,major
Green_Day,Worry_Rock.mid,A,major
Green_Day,Hitchin_a_Ride.mid,E,minor
Green_Day,Chump.mid,B-,major
Green_Day,Paper_Lanterns.mid,E-,major
Green_Day,I_Want_to_Be_Alone.mid,G,major
Green_Day,When_I_Come_Around.mid,F#,major
Green_Day,Basket_Case.mid,E-,major
Green_Day,Rest.mid,G,minor
Green_Day,Desensitized.mid,C,major
Green_Day,Geek_Stink_Breath.mid,C,minor
Green_Day,Coming_Clean.mid,E-,major
Green_Day,Only_of_You.mid,E,minor
Green_Day,"2,000_Light_Years_Away.mid",B-,major
Green_Day,Welcome_to_Paradise.mid,E-,minor
Green_Day,Longview.mid,A-,major
Green_Day,86.mid,E,major
The_Psychedelic_Furs,Love_My_Way.mid,G,major
Crystal_Waters,Gipsy_Woman.mid,A,minor
Crystal_Waters,100%_Pure_Love.mid,G,minor
The_Supremes,You_Keep_Me_Hanging_On.mid,B,major
The_Supremes,Baby_Love.mid,B,minor
The_Supremes,Come_See_About_Me.mid,B-,major
The_Supremes,Someday_Well_Be_Together.mid,C#,major
The_Supremes,The_Happening.mid,C,minor
The_Supremes,Love_Child.mid,A,minor
The_Supremes,Im_Gonna_Make_You_Love_Me.mid,G,minor
The_Supremes,Reflections.mid,C,major
The_Supremes,Stop_In_the_Name_of_Love.mid,C,major
The_Supremes,I_Hear_a_Symphony.mid,F,major
Fatboy_Slim,"Right_Here,_Right_Now.mid",B-,minor
Fatboy_Slim,Praise_You.mid,C#,major
Fatboy_Slim,Going_Out_of_My_Head.mid,C,major
Fatboy_Slim,How_Can_You_Hear_Us.mid,G,minor
Shalom,Az_jednou.mid,B,minor
Masterboy,Land_of_Dreaming.mid,C#,major
Masterboy,I_Got_to_Give_It_Up.mid,D,minor
Masterboy,Feel_the_Heat_of_the_Night.mid,D,minor
Peter_Maffay,Du.mid,B,major
Gershwin,By_Strauss.mid,C,major
Gershwin,Rialto_Ripples_Rag.mid,D,minor
Gershwin,Love_Walked_In.mid,F,major
Gershwin,An_American_in_Paris.mid,D,minor
Gershwin,Lets_Call_the_Whole_Thing_Off.mid,G,major
Gershwin,Summertime_From_Porgy_and_Bess_.mid,A,minor
Gershwin,Rhapsody_in_Blue.mid,A,minor
Gershwin,They_All_Laughed.mid,G,minor
Gershwin,"Bess,_you_is_my_woman_now_Porgy,_Bess_.mid",G,minor
Gershwin,Gershwin_Medley.mid,C,minor
Gershwin,It_Aint_Necessarily_So.mid,G,minor
Gershwin,"For_You,_for_Me,_for_Evermore.mid",E-,major
Gershwin,Porgy_and_Bess_I_Got_Plenty_of_Nothing.mid,G,major
Dave_Matthews_Band,Satellite.mid,F,minor
Dave_Matthews_Band,Lie_in_Our_Graves.mid,A,minor
Dave_Matthews_Band,Ants_Marching.mid,G,major
Dave_Matthews_Band,So_Much_to_Say.mid,A,minor
Dave_Matthews_Band,Crush.mid,G,major
Dave_Matthews_Band,Stay_Wasting_Time_.mid,E-,major
Dave_Matthews_Band,Crash_Into_Me.mid,E,major
Dave_Matthews_Band,Dancing_Nancies.mid,B,minor
Dave_Matthews_Band,The_Dreaming_Tree.mid,D,major
Dave_Matthews_Band,Halloween.mid,A,minor
Dave_Matthews_Band,The_Best_of_Whats_Around.mid,A,major
Dave_Matthews_Band,Typical_Situation.mid,G,major
Dave_Matthews_Band,Pantala_Naga_Pampa.mid,D,major
Dave_Matthews_Band,Proudest_Monkey.mid,A-,major
Dave_Matthews_Band,What_Would_You_Say.mid,D,minor
Dave_Matthews_Band,Rhyme_Reason.mid,G,minor
Dave_Matthews_Band,One_Sweet_World.mid,E-,major
Dave_Matthews_Band,Dont_Drink_the_Water.mid,G,major
Dave_Matthews_Band,Two_Step.mid,G,minor
Bob_James,Orpheus.mid,C,major
The_Cowsills,Hair.mid,C,minor
Cream,Badge.mid,G,major
Chris_Rea,Fool_If_You_Think_Its_Over_.mid,A,major
Chris_Rea,Auf_immer_und_ewig.mid,D,minor
Chris_Rea,Two_Roads.mid,G,major
Chris_Rea,Curse_of_the_Traveller.mid,D,minor
Chris_Rea,Loving_You.mid,E-,major
Chris_Rea,On_the_Beach.mid,F,minor
Chris_Rea,If_You_Were_Me.mid,D,major
Chris_Rea,Little_Blonde_Plaits.mid,E,minor
Chris_Rea,Road_to_Hell.mid,A,minor
Chris_Rea,Its_All_Gone.mid,D,minor
The_Stranglers,Golden_Brown.mid,C#,major
Whitney_Houston,All_at_Once.mid,B-,major
Whitney_Houston,My_Love_Is_Your_Love.mid,C,major
Whitney_Houston,Queen_of_the_Night.mid,C,major
Whitney_Houston,All_the_Man_That_I_Need.mid,C#,major
Whitney_Houston,Take_Good_Care_of_My_Heart.mid,D,major
Whitney_Houston,Where_Do_Broken_Hearts_Go.mid,G,major
Whitney_Houston,The_Greatest_Love_of_All.mid,D,major
Whitney_Houston,Saving_All_My_Love_For_You.mid,F#,minor
Whitney_Houston,Didnt_We_Almost_Have_It_All.mid,G,minor
Whitney_Houston,Nobody_Loves_Me_Like_You_Do.mid,G,major
Whitney_Houston,How_Will_I_Know.mid,F#,major
Whitney_Houston,I_Have_Nothing.mid,G,major
Whitney_Houston,Exhale_Shoop_Shoop_.mid,C,major
Whitney_Houston,Im_Your_Baby_Tonight.mid,G#,minor
Whitney_Houston,Love_Will_Save_The_Day.mid,E-,minor
Whitney_Houston,You_Give_Good_Love.mid,G,minor
Whitney_Houston,Thinking_About_You.mid,E,major
Whitney_Houston,So_Emotional.mid,G,major
Whitney_Houston,Something_in_Common.mid,A,minor
Whitney_Houston,I_Wanna_Dance_With_Somebody_Who_Loves_Me_.mid,F#,major
Whitney_Houston,Im_Every_Woman_Clivilles_Cole_mix_.mid,D,major
Whitney_Houston,Greatest_Love_of_All.mid,D,major
Whitney_Houston,Someone_for_Me.mid,A,major
Whitney_Houston,My_Love_Is_Your_Love_Wyclef_remix_.mid,C,major
Whitney_Houston,I_Know_Him_So_Well.mid,B-,major
Whitney_Houston,Its_Not_Right_But_Its_OK.mid,C,minor
Whitney_Houston,Lover_for_Life.mid,D,major
Whitney_Houston,Youre_Still_My_Man.mid,G,minor
Whitney_Houston,1_Moment_in_Time.mid,C,major
Whitney_Houston,Just_the_Lonely_Talking_Again.mid,F,major
Gillespie_Dizzy,A_Night_in_Tunesia.mid,D,minor
Gillespie_Dizzy,Salt_Peanuts.mid,F,major
Adriano_Celentano,Una_festa_sui_prati.mid,A,major
Eels,Novocaine_for_the_Soul.mid,F,minor
Eels,Your_Lucky_Day_in_Hell.mid,C,major
Eels,Last_Stop_This_Town.mid,E,major
Jan_Hammer,Crockets_Theme.mid,C,minor
Jan_Hammer,Miami_Vice_Theme.mid,A,minor
Little_Richard,Tutti_Frutti.mid,B-,major
Little_Richard,Good_Golly_Miss_Molly.mid,C,major
Jimmy_Somerville,Read_My_Lips.mid,E-,major
Sixpence_None_the_Richer,Kiss_Me.mid,E-,major
Sixpence_None_the_Richer,There_She_Goes.mid,B-,major
The_Happenings,See_You_In_September.mid,C#,major
Al_Jolson,You_Made_Me_Love_You.mid,A,minor
The_Temptations,Just_My_Imagination.mid,C,major
The_Temptations,Cloud_Nine.mid,G,major
The_Temptations,I_Cant_Get_Next_to_You.mid,F,major
The_Temptations,The_Way_You_Do_the_Things_You_Do.mid,E-,major
The_Temptations,My_Girl.mid,C,major
The_Temptations,Ball_of_Confusion_Thats_What_the_World_Is_Today_.mid,C,minor
The_Temptations,Papa_Was_a_Rolling_Stone.mid,B-,minor
The_Temptations,Beauty_Is_Only_Skin_Deep.mid,C,major
The_Temptations,I_Wish_It_Would_Rain.mid,E-,major
The_Temptations,Papa_Was_a_Rollin_Stone.mid,B-,minor
The_Temptations,Aint_Too_Proud_To_Beg.mid,F,major
Cabrel_Francis,Lencre_de_tes_yeux.mid,E,major
Cabrel_Francis,Quelquun_de_lInterieur.mid,D,major
Cabrel_Francis,Question_dequilibre.mid,F,minor
Cabrel_Francis,Si_tu_la_croises_un_jour.mid,G,major
Cabrel_Francis,Repondez-moi.mid,F#,major
Cabrel_Francis,Encore_et_encore.mid,A-,major
Depeche_Mode,Shout_Rio_mix_.mid,G,major
Depeche_Mode,New_Life_remix_.mid,G,major
Depeche_Mode,Ice_Machine.mid,F,major
Depeche_Mode,Strange_Love.mid,E,minor
Depeche_Mode,Everything_Counts.mid,A,minor
Depeche_Mode,Dreaming_of_Me.mid,D,major
Depeche_Mode,I_Sometimes_Wish_I_Was_Dead.mid,G,major
Depeche_Mode,Blasphemous_Rumours.mid,D,major
Depeche_Mode,New_Life.mid,G,major
Depeche_Mode,Any_Second_Now_Voices_.mid,G,major
Depeche_Mode,Puppets.mid,A,minor
Depeche_Mode,Photographic.mid,A,minor
Depeche_Mode,No_Disco.mid,C,minor
Depeche_Mode,Somebody.mid,G,major
Depeche_Mode,The_Things_You_Said.mid,C,minor
Depeche_Mode,But_Not_Tonight.mid,D,major
Depeche_Mode,Personal_Jesus.mid,G,minor
Depeche_Mode,In_Your_Room.mid,C#,minor
Depeche_Mode,A_Question_of_Lust.mid,E,major
Depeche_Mode,Walking_in_My_Shoes.mid,G,minor
Depeche_Mode,Never_Let_Me_Down_Again.mid,G,minor
Depeche_Mode,Black_Celebration.mid,D,minor
Depeche_Mode,Just_Cant_Get_Enough.mid,C,major
Depeche_Mode,Enjoy_the_Silence.mid,A,major
Depeche_Mode,Strangelove.mid,E,minor
Depeche_Mode,Big_Muff.mid,E-,minor
Depeche_Mode,Boys_Say_Go.mid,E-,major
Depeche_Mode,Barrel_Of_A_Gun.mid,C,major
Depeche_Mode,People_Are_People.mid,F,major
Depeche_Mode,Shake_the_Disease.mid,B-,major
Depeche_Mode,Its_No_Good.mid,C,minor
Depeche_Mode,Fly_on_the_Windscreen_Final_.mid,A,major
Depeche_Mode,Master_and_Servant.mid,B,minor
Depeche_Mode,Tora_Tora_Tora.mid,B,minor
Depeche_Mode,Policy_of_Truth.mid,F#,minor
Wolfgang_Ambros,Zwickts_Mi.mid,G,major
Bruce_Hornsby,China_Doll.mid,D,minor
Bruce_Hornsby,Cruise_Control.mid,B-,major
Bruce_Hornsby,Passing_Through.mid,F#,major
Bruce_Hornsby,Mandolin_Rain.mid,G,major
Bruce_Hornsby,Country_Doctor.mid,E,major
Bruce_Hornsby,Stander_on_the_Mountain.mid,C,major
Bruce_Hornsby,The_Long_Race.mid,A,major
Bruce_Hornsby,Fire_on_the_Cross.mid,A-,major
Bruce_Hornsby,The_Old_Playground.mid,C,major
Bruce_Hornsby,The_Way_It_Is.mid,C,major
Bruce_Hornsby,The_Show_Goes_On.mid,G,major
Bruce_Hornsby,Spider_Fingers.mid,B-,major
Bruce_Hornsby,Every_Little_Kiss.mid,B-,major
Bruce_Hornsby,Walk_in_the_Sun.mid,D,major
Bruce_Hornsby,Look_Out_Any_Window.mid,E,major
Bruce_Hornsby,Harbor_Lights.mid,F,major
The_Style_Council,Shout_to_the_Top.mid,G,major
Gerry_and_The_Pacemakers,Ferry_Cross_the_Mersey.mid,E,major
Gerry_and_The_Pacemakers,Ferry_Across_The_Mersey.mid,C,major
